hashtag,link,tweet
@policia,https://twitter.com/Inmapaleo/status/1040697351214645248,"@VictorGonz54 @empleogob @Haciendagob @policia @sosracismo @OxfamIntermon VERGUENZA!!!!!

Restaurante Casa Zaragoza

Paseo Marítimo, 12, 46011 Valencia
965 55 00 54 https://t.co/JofD88UkfB"
@policia,https://twitter.com/ojohalcon76/status/1040697334051622913,"@daz_soraya @interiorgob @mossos @policia @guardiacivil @jusapol Todos GC Y CNP ya #EquiparacionYa
#GrupoB_ReclasificacionYa
@jusapol"
@policia,https://twitter.com/Farfollas_/status/1040697285049573378,"@vox_barcelona @jusapol @policia @guardiacivil Además de incompetentes, lloronas.
Todo por la Patria dicen... jajajaja....
Tragad cobrapoquines, tragad. https://t.co/oIk0CPt5cy"
@policia,https://twitter.com/oscar_mile/status/1040697192107991041,"@policia Estos en la cárcel podrían dar cursos de jardinería.... menudos expertos, ni los de los  briconsejos eran tan buenos!!! 🌺🌻🌹🌱🌿🌳🌲🌵"
@policia,https://twitter.com/martawarcry/status/1040697163158835200,"No está bien decir mentiras, ya se sabe que lo vuestro es haceros fotos con ASESINOS, aquellos que incumplen la ley. 

Pero habrá gente como yo que defenderá e irá a la manifestación apoyando a la @policia @guardiacivil @jusapol @benemeritosGC https://t.co/wwQNobTFMc"
@policia,https://twitter.com/nomelocreo05/status/1040696980144566274,@policia La abuela todo el día riendo  sin motivo y sin sus achaques  suele ser sospechoso😀😀😀
@policia,https://twitter.com/ana_cre/status/1040696876318818304,@CarlosJ58563305 @hermanntertsch @ivanedlm @anadebande @ppdegalicia @GPPopular @jaimedeolano @elenabastidasb @joaquintorrevie @TeresaPalTous @MoroMjesus @mcduenas @PPopular @BarrachinaM @marianorajoy @vox_es @numer344 @vox_bilbao @zoidoJI @dlacalle @mdcospedal @CiudadanosCs @guardiacivil @policia @DefensorPuebloE @jm788700 @europapress @jespanolito @Q_E_D___ @CCivicaCatalana @martinezmaillo @monasterioR @Santi_ABASCAL @jusapol @Ortega_Smith @Alternativa_VOX @Intereconomia @Gato_directo @josele_sj @vox_malaga @JosPastr @MasRazonqUnSant @JupolNacional @pablocasado_ @voxnoticias_es @_23Sergio @ElConductorMad @ELUpedia @LosantosPosts @U2 Buenas noches Luna https://t.co/J4k8ZQOHBT
@policia,https://twitter.com/Mcarmen74387154/status/1040696803128213504,"@PatriciaSbd @historaficion @jusapol @policia @guardiacivil @jusapolbcn @JupolNacional @jucilnacional Ná, si con que vayan a la plaza de San Jaime, la asociación de caballeros legionarios, tienen que ir a por tila."
@policia,https://twitter.com/ana_cre/status/1040696661985714176,@CarlosJ58563305 @hermanntertsch @ivanedlm @anadebande @ppdegalicia @GPPopular @jaimedeolano @elenabastidasb @joaquintorrevie @TeresaPalTous @MoroMjesus @mcduenas @PPopular @BarrachinaM @marianorajoy @vox_es @numer344 @vox_bilbao @zoidoJI @dlacalle @mdcospedal @CiudadanosCs @guardiacivil @policia @DefensorPuebloE @jm788700 @europapress @jespanolito @Q_E_D___ @CCivicaCatalana @martinezmaillo @monasterioR @Santi_ABASCAL @jusapol @Ortega_Smith @Alternativa_VOX @Intereconomia @Gato_directo @josele_sj @vox_malaga @JosPastr @MasRazonqUnSant @JupolNacional @pablocasado_ @voxnoticias_es @_23Sergio @ElConductorMad @ELUpedia @LosantosPosts @U2 Al fin y al cabo todos somos iguales https://t.co/i2AAB0Oxmc
@policia,https://twitter.com/botiflero/status/1040696397320867840,"@policia Debe ser entrar y “colocarse”, por el olor"
@policia,https://twitter.com/Artjustamesura1/status/1040696314940588032,@vox_barcelona @jusapol @policia @guardiacivil Viva el rey y viva las cocretas
@policia,https://twitter.com/vriverop1964/status/1040696158522421248,@policia Hidroponica??? Coñoooo...lo que viene siendo gigantesca????
@policia,https://twitter.com/TODOSJUSAPOL/status/1040696065257877504,"@CUPBarcelona @jusapol @cupnacional @CUPSantMarti @cupciutatvella @CUPEixample @CUP9B @CUPGracia @CUPLesCorts @CUPstap @CUP_SSG @cupsants #Barcelona ciudad maravillosa; tiene el RÉCORD MUNDIAL con @jusapol  de la mayor MANIFESTACIÓN de la historia de #Policias; @guardiacivil y @policia #Gracias
Puedes verlo es aquí
https://t.co/697i598Kwa
#EquiparacionYa 
#LaSilenciosaCat 
#29SBarcelona
#TABARNIA
#CataluñaEsEspaña"
@policia,https://twitter.com/PepVendrell/status/1040696055849992194,"@pebeese @Arran_jovent @policia @guardiacivil @CDRCatOficial @antifabcn @omnium @assemblea @UnitatvsRacisme @unisxrepublica @ArranBarcelona @COSnacional @cupnacional @Endavant_OSAN @AlertaSolidaria @SEPC_nacional @UABantifa Milongas. ¿Como se puede estar a favor de una convocatoria que pide aplaudir a los que vinieron con saña a pegar a gente indefensa al grito de a por ellos? 

Si quieren equiparación del gobierno, el mejor sitio para manifestarse es Madrid.

Lo demás solo es odio camuflado. https://t.co/Oipf5Zwx6u"
@policia,https://twitter.com/SupSupsala091/status/1040695705294319617,@Sup_Policia @policia Bienvenidos y a darle fuerte a los libros! 💪
@policia,https://twitter.com/JoseLuisftv/status/1040695639951192069,"@daz_soraya @interiorgob @mossos @policia @guardiacivil @jusapol Disolución total de los mossos. #EquiparacionYa
#GrupoB_ReclasificacionYa
@jusapol"
@policia,https://twitter.com/CAROLVS_REX/status/1040695603443974149,Hola? Policía? @policia
@policia,https://twitter.com/Nahue_Gonzalez_/status/1040695564902522880,@Gonzaaaaa @policia acá hay un delincuente; hagan lo suyo.
@policia,https://twitter.com/policia/status/1040695430151987201,"Desmantelada una plantación hidropónica de marihuana en Santa Perpetua de Moguda (#Barcelona). 3.711 plantas de cannabis aprehendidas y 5 detenidos. Fueron los vecinos quienes alertaron a @policia, sorprendidos por el intenso olor que desprendía https://t.co/kthJIGfbSa"
@policia,https://twitter.com/jandro_harry/status/1040695137633021952,"@PatriciaSbd @jusapol @policia @guardiacivil @jusapolbcn @JupolNacional @jucilnacional #EleccionesGeneralesYA
#29SBarcelona 
#PNyGCnoSeRinden 
#GrupoB_ReclasificacionYa 
#EquiparacionYA 
@jusapol
Por cierto los CDR no pueden.............. en fin.
Viva España su @policia y @guardiacivil"
@policia,https://twitter.com/FedeUV/status/1040694669892567042,"Que ""bestia"" esta entrevista. El gobierno de turno tendría q leerla. @NewsTabarnia @policia @guardiacivil @interiorgob @elCatalan_es @InesArrimadas https://t.co/OvTh4Oqiac"
@policia,https://twitter.com/StopSuicidiosGC/status/1040694570013601792,"Un @policia ha decidido quitarse la vida en la Comunidad Valenciana

Implementación d un protocolo d prevención de conductas suicidas en Cuerpos Policiales YA!
acompañado d una investigación profunda del ambiente laboral en #PN y #GC
#StopSuicidiosPoliciales
#StopSuicidiosPN https://t.co/IFtfVhHnws"
@policia,https://twitter.com/avpc_mollerussa/status/1040694437670735873,Terminamos sin incidencias el servicio del dispositivo d seguridad d la salida neutralizada d la etapa 19 d @lavuelta #LaVuelta18 entre Lleida-Andorra junto a los compañeros d #ProtecciónCivilLleida y demás operativos @gUrbanaLleida @mossos @guardiacivil @policia un saludo https://t.co/CPOTlsgAcM
@policia,https://twitter.com/rinconvampiro/status/1040694221739642882,@tzimize @policia Uhmmm... A nosotros nos falta el palo...
@policia,https://twitter.com/JoseLuisftv/status/1040694068622315520,"@PatriciaSbd @jusapol @policia @guardiacivil @jusapolbcn @JupolNacional @jucilnacional Solo tienen que dejarnos cumplir la ley, que para eso estamos. #EquiparacionYa
#GrupoB_ReclasificacionYa
@jusapol"
@policia,https://twitter.com/PedroRecio7/status/1040694025194549249,"@vox_barcelona @jusapol @policia @guardiacivil Gracias por el incansable apoyo.
#EquiparacionYa
#GrupoB_ReclasificacionYa
@jusapol"
@policia,https://twitter.com/JoseLuisftv/status/1040693833187688448,"@vox_barcelona @jusapol @policia @guardiacivil Muchas gracias por su apoyo incondicional. #EquiparacionYa
#GrupoB_ReclasificacionYa
@jusapol"
@policia,https://twitter.com/JoseLuisftv/status/1040693662773141504,@Corruptolog0 @policia @guardiacivil @jusapol Muchas gracias.
@policia,https://twitter.com/directaalsol/status/1040693653176508416,"@vox_barcelona @jusapol @policia @guardiacivil Jajajajaja al paro deberían ir q no encontraron ni las urnas ni las papeletas y a pesar de apalizar a todo un pueblo, los catalanes VOTAMOS!!! Héroes dicen 🤣🤣🤣🤣 os esperamos con mogollón de croquetas panda de inútiles, q sabemos q os molan mogollón"
@policia,https://twitter.com/eliath77924399/status/1040693631903039488,"@VictorGonz54 @empleogob @Haciendagob @policia @sosracismo @OxfamIntermon ES DE VALÉNCIA.....  LÁSTIMA QUE NO ESTÁ A BARCELONA, SINÓ.... NOS LO COMEMOS.... CON PATATAS... DESPUÉS DE CENA, TE BUSCO EL LINK"
@policia,https://twitter.com/chuchefa/status/1040693406811541504,@Leticia12912 @VictorGonz54 @Paquizamo @empleogob @Haciendagob @policia @sosracismo @OxfamIntermon Al loro valencianos
@policia,https://twitter.com/avpc_mollerussa/status/1040693007178248192,Esta mañana en la reunión informativa con #ProtecciónCivilLleida sobre el servicio del dispositivo d seguridad d la salida neutralizada d la etapa 19 d @lavuelta #LaVuelta18 entre Lleida-Andorra junto a @gUrbanaLleida @mossos @guardiacivil @policia empezamos https://t.co/d97uc2YkUN
@policia,https://twitter.com/FPSPO/status/1040692840261726213,"Los próximos 16 y 17 de Septiembre, estaremos en Madrid para tomar parte en el X Seminario de Seguridad e Integridad en el Fútbol, que organiza de forma conjunta @LaLiga, @AficionesUnidas y la Oficina Nacional de Deportes de la @policia. 

#ElFútbolNosUne

(Foto de la IX Ed). https://t.co/olOj1yaUGX"
@policia,https://twitter.com/collantes_cruz/status/1040692739887837185,"@vox_barcelona @jusapol @policia @guardiacivil Y pork no vais a manifestaros a tomar por culo d aquí? Id  a Huelva o a algún sitio lleno d catetos k cantaban el ""a por ellos"""
@policia,https://twitter.com/EnanoGabardina/status/1040692520328605696,"@AlbertoBuscato @cunadometro @policia @HipHopLifemag @FranklinTshimin @NatosyWaor @ElChojin_net @ayaxyprok @Nachsoyyo @factoria_ritmo @Piezas750 @yozatu La Brigada de Información tiene sus propios ficheros con datos (fotos, teléfono, amistades, direcciones) de cada ciudadano que catalaogan en dichas tribus según manuales como este."
@policia,https://twitter.com/pedrodonoso_alv/status/1040692380184272900,"@lubengm @pablocasado_ @policia @guardiacivil @PPSenado @PPopular @jusapol Me temo que el subsconciente le traicionó y expuso abiertamente la consigna recibida. La comparte @jusapol, eh? Solo a los estúpido integrales y a los que quieren sacar tajada a cualquier precio desean eso. Cuide su inteligencia, es una joya."
@policia,https://twitter.com/jdejorge/status/1040692166799106048,@policia @ChristianG_7 Incluso en los BMW’s??? No me lo creo.
@policia,https://twitter.com/BeatrizCanoBom1/status/1040692019897741312,@VictorGonz54 @empleogob @Haciendagob @policia @sosracismo @OxfamIntermon Pues vaya un “bullas”. Por Dios!.
@policia,https://twitter.com/B0L1N/status/1040691865811668992,@motosnet @idrukan @miquelsilvestre @policia Retirar un anuncio de ahí es a veces imposible.
@policia,https://twitter.com/FuerzaVida/status/1040691745548382208,2.200 menores desaparecidos en España están en proceso se búsqueda. Ayudemos a @guardiacivil y @policia en su localización #FuerzaVida https://t.co/olGCjsX5oe
@policia,https://twitter.com/ANTONIO11267392/status/1040691553302446080,"@policia @aspo_sevilla Creo que algunas personas no saben para que sirve y otras les da calambres, ánimo si miran el manual del coche viene."
@policia,https://twitter.com/PichiSarandonga/status/1040691255410405376,"@vox_barcelona @jusapol @policia @guardiacivil No os gusta ni el catalán, ni Catalunya, ni los catalanes...pero sí sus sueldos. Fachas que se unen con fachas. Nada nuevo."
@policia,https://twitter.com/liriuca/status/1040691205015851008,@_decanno @HastaRabo @calleja_1986 @Betwin23 @tispter_ganador @VidalakenYT @juangayatipster @TomasLanster @raf34349 @alfonso180179 @Popbowmvp @carry4rose @rososcar @TipstersAzote @Verdeandoando @Pascumaqui1 @EstafasCaza @HomeXiki @J_y_L1 @EuDistinzione @TomatesEsSecret @pardillo_o @kikotewhite @valamarilla @jork9picks @Juangayasalom @CDRodrigo35 @Carlitossante @MarioVidal1978 @sergiloza @AzoteTipster @ApuestasArturo @ApuestasInsider @rojos_apuestas @WestApuesta @policia @TipsterApuesta @iSt7z_ @TipsAnalistas @guardiacivil @laSextaTV @RadioMARCA @agenciatributar @MinHacienda @ludopatia @EqInvestigacion @JuanTM19 @abc_es @elmundoes @larazon_es Será el Huesca la próxima víctima del gayolo 🤔 de momento pinta 🍅 otra vez cubriendose con empate void https://t.co/EE7GnZCgGL
@policia,https://twitter.com/telaviv94/status/1040690376024252421,@vox_barcelona @jusapol @policia @guardiacivil No podreis pasar.
@policia,https://twitter.com/newslacostera/status/1040690049136910336,Pedimos a la @guardiacivil y @policia que junto con la Delegación del Gobierno impidan las manifestaciones que la secta @compromis dirigida por @monicaoltra tienen previstas para el gran día de los valencianos y del Reino de Valencia el 9 de Octubre. https://t.co/qzw3PCdDuA
@policia,https://twitter.com/murcianix/status/1040689798636294145,"@policia Dicen mis perros que tener precaución nada, que ojalá se les exploten en la cara 😳😂"
@policia,https://twitter.com/Its__Apu/status/1040689734157324291,@pixitaa_ @policia ¿esto está legalizado?
@policia,https://twitter.com/Rusada82/status/1040689643455504384,@vox_barcelona @jusapol @policia @guardiacivil Apoyando! https://t.co/5YBcpkHLsY
@policia,https://twitter.com/biorreinaput/status/1040688810865188865,"estoy hablando con uno que me ha enviado unos vídeos de un chico cantante y diciendo “mi husbando”
pues el chico que canta TIENE 17 AÑOS y en los vídeos tiene 13 @policia"
@policia,https://twitter.com/JoseMFLleida/status/1040688779676327936,#ProtecciónCivilLleida y @avpc_mollerussa esta mañana d servicio colaborando con @paerialleida @gUrbanaLleida @mossos @guardiacivil @policia en la salida neutralizada d la etapa 19 d @lavuelta #LaVuelta18 entre Lleida-Andorra salida limpia sin incidencias https://t.co/MeMwPdpg1o
@policia,https://twitter.com/polmoya/status/1040688703092477955,@policia esta mujer merece ser detenida. https://t.co/IWXr8zMqj7
@policia,https://twitter.com/Chincheta1088/status/1040688492488126467,@policia Y que no intenten derrapar en una curva 😅😅
@policia,https://twitter.com/agente_anacleto/status/1040687748447961088,"@stropilonguis @Zinnca @arturelpayaso2 @vox_es @policia @Poniendocalles @guardiacivil @policiadepalma @elpulpoCOPE @COPE @FamiliaEspanola @teresa_torrego @BartolomeMari @pedro150947 @juanfranradio Mola. Se ve que va por zonas. Yo soy un profe de fuera de Cataluña que me he venido a currar a Sabadell, teniendo que vivir lejos de mis hijos y ver la cantidad de esteladas y zombies lazis por las calles no ayuda a sentirse bien acogido....da mal rollo."
@policia,https://twitter.com/hlcopters/status/1040687539252867073,"#SMA (Servicio de Medios Aéreos) @policia:
https://t.co/tDXbKctVfz https://t.co/7k8GgAH3n3"
@policia,https://twitter.com/asses07/status/1040687497238532096,"La @CUPBarcelona llama criminales a los policías y guardias civiles que pretenden manifestarse, de la mano de jusapol, en Barcelona el día 29.
@guardiacivil 
@policia https://t.co/eREsUy7zcx"
@policia,https://twitter.com/ismaiker35/status/1040687473465208832,"@JaumeI1714 @piedradura0 @Arran_jovent @policia @guardiacivil @COSnacional @AlertaSolidaria @SEPC_nacional @cupnacional @Endavant_OSAN Siempre apoyare a los MOSSOS constitucionalistas, mis compañeros siempre..
Gracias @UMCmossos por ser compañeros, siempre con ustedes..

Visca Cataluña, Visca los Catalanes y Visca España..

Abrazos fuertes compañeros..
#EquiparacionYa"
@policia,https://twitter.com/Luismipez/status/1040687152076673026,"@AlbertoBuscato @policia @HipHopLifemag @FranklinTshimin @NatosyWaor @ElChojin_net @ayaxyprok @Nachsoyyo @factoria_ritmo @Piezas750 @yozatu Faltan un par de tribus. 
Los maderos,normalmente fascistas usan porras y armas y van contra todo aquel que piense un poco .
Y los políticos visten bien, solo les interesa su culo y trincar todo lo que puedan controlan a los maderos y como no apolíticos ."
@policia,https://twitter.com/Pep_Pares74/status/1040687087769604097,@G_MendezL @PedroOtamendi @policia @interiorgob @CiudadanosCs @MGutierrezCs @saulCiudadanos @A_azulyverde @SUP_Canarias @AUGC_LasPalmas @canariasjusapol @ufpol @ARPolicias @PoliciaSXXI Que en paz descanse... pero que tiene que ver el ministerio con el suicidio?...
@policia,https://twitter.com/VictorGonz54/status/1040686979040653312,@Leticia12912 @Paquizamo @empleogob @Haciendagob @policia @sosracismo @OxfamIntermon Muchas gracias 👏👏👏
@policia,https://twitter.com/akdiaziz/status/1040686830377750534,@ierrejon @policia a ver q vais a hacer a este
@policia,https://twitter.com/Galbendeap/status/1040686379183816704,.@piedradura0 Apoyando a la .@policia y a la .@guardiacivil de y en Barcelona. https://t.co/RtSamgZunV
@policia,https://twitter.com/JoMateixa19/status/1040686174497636353,"@vox_barcelona @jusapol @policia @guardiacivil A todo le llaman heroes......a los pegaiaias,a los que pegan gente indefensa,gente con las mamos al aire......lo de heroe en algunos ambitos esta muy devaluado..
Aqui un vevino de mi pueblo el 1-O esto si es un HEROE.
SICOPATAS!!!!!! https://t.co/WvVNgigS13"
@policia,https://twitter.com/ArgenteRoig/status/1040686130528702468,@policia Ponedlo en todas las redes sociales a ver si la gente les entra en la cabeza y los utiliza de una vez.gracias
@policia,https://twitter.com/AudienciaN_Sup/status/1040685894729191427,#NewsAN.:Sala de Apelación de la AN rebaja a 9 meses la condena del rapero @PabloHasel por enaltecer el terrorismo https://t.co/p41Cyr1Xqq @supmadrid @Sup_Policia @policia @CasaReal @guardiacivil @AUGC_Comunica
@policia,https://twitter.com/antoniojcaba/status/1040685856896557061,@CISDEinfo @INCIBE @guardiacivil @policia @EjercitoTierra @CTAndalucia ¿La fecha es correcta?
@policia,https://twitter.com/ArgenteRoig/status/1040685592131055618,"@policia Pues la mayoría de coches de gama alta se ve q no los lleva!!!😤😤😤😤 O se les funde la bombilla pronto,xq vamos."
@policia,https://twitter.com/Raul77226764/status/1040685584568737793,@PatriciaSbd @jusapol @policia @guardiacivil @jusapolbcn @JupolNacional @jucilnacional Mil gracias amiga .
@policia,https://twitter.com/JordiNogueraDal/status/1040685461809840129,"Hola @Nominalia, hoy recibí este mail por parte vuestra (obviamente no) campaña de phishing en la renovación de dominios. Informaros de la existencia de esta campaña. Saludos @policia @mossos https://t.co/1KY6o505Sx"
@policia,https://twitter.com/gvall7/status/1040685441282985985,"@publico_es Un ciudadano al que consideran tonto
Hace 4 preguntas tontas
De donde los borraron?
Cuando los borraron?
Como los borraron?
Quién tuvo acceso para borrarlos?
Nota
La @policia y la @guardiacivil no son tontas 
"" Ven una Colilla encendida y
Seguro cocluyen
Aquí han fumado"
@policia,https://twitter.com/MarcelMaeso/status/1040685434668498944,"@Arran_jovent @policia @guardiacivil @COSnacional @AlertaSolidaria @SEPC_nacional @cupnacional @Endavant_OSAN Ni oblit, ni perdó."
@policia,https://twitter.com/pebeese/status/1040685241516609536,"@pechochino001 @Arran_jovent @gallifantes @policia @guardiacivil @CDRCatOficial @antifabcn @omnium @assemblea @UnitatvsRacisme @unisxrepublica @ArranBarcelona @COSnacional @cupnacional @Endavant_OSAN @AlertaSolidaria @SEPC_nacional @UABantifa Lo dudo. El separatismo intenta movilizar estudiantes, y trabajadores, para su ""otoño caliente"". Apenas lo consigue. Torra y Buch traicionan a los acampados enviándoles mediadores de los Mossos que les conminan a marcharse por las buenas o a la fuerza. Esto es lo que hay."
@policia,https://twitter.com/Sipna_Fepol/status/1040685177280913408,@ViveCNP @jennermostoles Lamentamos el suicidio del compañero de @policia. D.E.P. #NiUnSuicidioMasEnFFCCSEyFAS #45sindespidos
@policia,https://twitter.com/FerFdez10/status/1040685054928842752,"@PAxPasarela @interiorgob @AnaBotellaPSOE @martintoledano @MGutierrezCs @sdelcampocs @AUGC_Comunica @guardiacivil @policia @sanchezcastejon @pablocasado_ @DeleGobCataluna Esta medida debería ser de aplicación para TODOS los cuerpos que TODOS los compañeros sean del cuerpo que sean se puedan beneficiar de la pasarela 

@a_moya_augc

@MGutierrezCs

@JA_DelgadoRamos

@PoliciaSXXI

@PAxPasarela

@jusapol

@JupolNacional

@jucilnacional"
@policia,https://twitter.com/MatodMontserrat/status/1040685013510115328,"@vox_barcelona @jusapol @policia @guardiacivil Los gorilas #franquistas #asesinos otra vez a liarla en Barcelona

Queréis provocar y lo hacéis, pero no tendréis respuesta durante la manifestación. Trankis, todo llegará... y un día vuestros hijos tendrán que enseñar el pasaporte para visitar Cataluña, por ser hijos de asesinos"
@policia,https://twitter.com/Mggdip/status/1040684959554592768,@ViveCNP @jennermostoles D.E.P. compañero de @policia
@policia,https://twitter.com/jusapolalmeria/status/1040684899450138625,"@vox_barcelona @jusapol @policia @guardiacivil Muchas gracias por seguir apoyándonos en todas las manifestaciones convocadas por @jusapol .
Porque es de justicia.
#EquiparacionYa 
#GrupoB_ReclasificacionYa 
@Jucil_Almeria 
@jucilnacional 
@JupolNacional 
@Jupol_Almeria https://t.co/sZGSh05miv"
@policia,https://twitter.com/Raul77226764/status/1040684772295626753,"@vox_barcelona @jusapol @policia @guardiacivil Muchas gracias amigos ,siempre estáis apoyandonos .
#EquiparacionYa 
@jusapol 
@JupolNacional"
@policia,https://twitter.com/FerFdez10/status/1040684759804993536,@UMCmossos @interiorgob @policia @PAxPasarela Esta medida debería ser de aplicación para TODOS los cuerpos que TODOS los compañeros sean del cuerpo que sean se puedan beneficiar de la pasarela @a_moya_augc @MGutierrezCs @JA_DelgadoRamos @PoliciaSXXI @PAxPasarela @jusapol @JupolNacional @jucilnacional
@policia,https://twitter.com/Fran_Santalla/status/1040684734903476225,"@PAxPasarela @interiorgob @AnaBotellaPSOE @martintoledano @MGutierrezCs @sdelcampocs @AUGC_Comunica @guardiacivil @policia @sanchezcastejon @pablocasado_ @DeleGobCataluna Ojalá se haga pronto realidad, Compañeros!!
#pasarelaYa"
@policia,https://twitter.com/AmeripolOrg/status/1040684588920659970,"El #CmdtGralVillegas @PoliciaEcuador realiza la entrega de certificados a los participantes, la coordinación del evento académico se realizó entre la Secretaría Ejecutiva de @AmeripolOrg y @policia https://t.co/BJCpCYWScS"
@policia,https://twitter.com/Chalaoninonino/status/1040684521333710848,"@vox_barcelona @jusapol @policia @guardiacivil Enseñadles las costumbres catalanas, como pagar en los bares."
@policia,https://twitter.com/CabrerizoMate/status/1040684356644360192,"@sortuEH @Bizkaia @policia Armas solo hay en la primera gilipollas, y la última es un robot desactiva bombas y ustedes saben perfectamente gracias a quien necesitan uno"
@policia,https://twitter.com/natalia_sola6/status/1040684156097896453,"@PatriciaSbd @jusapol @policia @guardiacivil @jusapolbcn @JupolNacional @jucilnacional Muchas gracias, Patricia, por tu apoyo y difusión.

A lo mejor, lamentablemente, es lo que necesitamos, que se lie una gorda y así saldremos de los medios de comunicación.

#EquiparacionYa
#GrupoB_ReclasificacionYa
@jusapol"
@policia,https://twitter.com/lafinuk/status/1040683844037476354,"@Anerith @interiorgob @heroesde4patas @policia @guardiacivil En tuit está abierto a todo el mundo, así que el que crea que puede ser interesante y pueda asumir los pros y los contras, fenomenal. Eso sí, hay algo indudable: el cariño y lealtad de estos animalitos es incomparable. Ya quisiéramos los humanos parecernos."
@policia,https://twitter.com/Anerith/status/1040683300904493057,"@lafinuk @interiorgob @heroesde4patas @policia @guardiacivil Es una auténtica pena la cantidad de animales, q por su propia raza están destinados a sufrir enfermedades degenerativas o por la estructura del cráneo convulsiones,etc. Lo mejor es conocer todo lo posible las características del peke para así estar más preparados llegado el caso"
@policia,https://twitter.com/AstiaToborr/status/1040683025795899392,@AlbertoBuscato @Carme1968 @policia @HipHopLifemag @FranklinTshimin @NatosyWaor @ElChojin_net @ayaxyprok @Nachsoyyo @factoria_ritmo @Piezas750 @yozatu Es la definición de los piolines.
@policia,https://twitter.com/Pseudonimo123/status/1040682718294683648,@jmangues @vox_barcelona @jusapol @policia @guardiacivil No te habrán bloqueado aún. Yo les sigo a ver si puedo ser bloqueado por todos.
@policia,https://twitter.com/pedroguillenico/status/1040682442540179459,@carmeniglesia2 @policia No te asustes lela a ver si te crees que sólo puedes infravalorar a los demás tu sola.Te puedes meter tu superioridad moral por donde amargan los pepinos.
@policia,https://twitter.com/CitizenXandY/status/1040682259442003968,"@Pacco85s @AlbertoBuscato @PascuCer @davidrg8 @policia @HipHopLifemag @FranklinTshimin @NatosyWaor @ElChojin_net @ayaxyprok @Nachsoyyo @factoria_ritmo @Piezas750 @yozatu @ocsgrupo Paco, si en el libro lo pone será verdad, no? Por eso los libros de autoescuela lo son por algo, al igual que los temarios para oposición a policia. Eso no debería figurar en un libro de academia. Y punto. A mi como institución me preocuparía que eso se diese en mis temarios"
@policia,https://twitter.com/Srpeiro/status/1040681572897370117,@nurgar15 @AlbertoBuscato @HardGaliza @policia @HipHopLifemag @FranklinTshimin @NatosyWaor @ElChojin_net @ayaxyprok @Nachsoyyo @factoria_ritmo @Piezas750 @yozatu Eso un poco jajajaja
@policia,https://twitter.com/David02258531/status/1040681567092453376,@daz_soraya @interiorgob @mossos @policia @guardiacivil @jusapol No sé pasaran ni dos siendo policías políticos han entrado a dedo @Jusapol#EquipracionYa
@policia,https://twitter.com/Teodoro93623648/status/1040681542304051200,"@abc_es @larazon_es @elmundoes @elpais_espana @LaVanguardia @Nacho_Abad @_anapastor_ Así compran los sindicatos de @policia a sus afiliados. Así emplean las subvenciones recibidas,en vez de mejorar formación y medios. Y más ahora,q se avecinan las elecciones al Consejo de Policía https://t.co/v3W5VeEiBx"
@policia,https://twitter.com/Anerith/status/1040681521735196674,"@lafinuk @interiorgob @heroesde4patas @policia @guardiacivil Coincido totalmnt contigo,hay que ser realista con la situación de uno y conocer bien en lo que nos estamos metiendo,lo que estamos dispuestos a hacer y que entra en nuestras posibilidades.Yo admiro a las familias de acogida,pero creo que no podría x lo difícil de la separación"
@policia,https://twitter.com/KarlGreenGC/status/1040681214481498117,"@Arran_jovent @policia @guardiacivil @CDRCatOficial @antifabcn @omnium @assemblea @UnitatvsRacisme @unisxrepublica @ArranBarcelona @COSnacional @cupnacional @Endavant_OSAN @AlertaSolidaria @SEPC_nacional @UABantifa Muy bien demócratas de pacotilla q solo velais por vuestras libertades y derechos y los de los demas os la bufa. Y que encima os creais superiores, mejores demócratas,...para vosotros solo es persona respetable el que es independentista. Sois lo mas facha que existe"
@policia,https://twitter.com/gvall7/status/1040681179857465346,"Un ciudadano al que consideran tonto
Hace 4 preguntas tontas
De donde los borraron?
Cuando los borraron?
Como los borraron?
Quién tuvo acceso para borrarlos?
Nota
La @policia y la @guardiacivil no son tontas 
"" Ven una Colilla encendida y
Seguro cocluyen
Aquí han fumado"
@policia,https://twitter.com/miquelBCN55/status/1040681170990780419,"@policia @guardiacivil ¿Que opinan de esto? Vinieron a pegarnos engañados y contra la Ley para dividir aún más a España. 
El Supremo se saltó sus normas al ascender a Llarena y adjudicarle la causa contra el procés https://t.co/xWDG78qS6Z via @publico_es"
@policia,https://twitter.com/r4ulboy/status/1040681167379464193,"@Irisssu @policia JAJAJAJAJAJAJAJA UNGA UNGA DICE😂😂😂😂.

Tío que no todos explotan, hay de colores, como son las fuentes y eso. A mí me gustan."
@policia,https://twitter.com/AntonioEZafra/status/1040681065185243139,Hoy he visto algo que me ha encantado  por #Oliva. Me he encontrado a un @guardiacivil y otro @policia entrenando juntos. Los dos llevaban sendas camisetas en las que ponía que eran opositores. Existen esas camisetas? #MeHaEncantado No he hecho foto porque iba conduciendo ;)
@policia,https://twitter.com/piedradura0/status/1040680881864761344,"Pese a los colonos de la @cupnacional  o de @Arran_jovent  que dicen ser de unos países catalanes que nadie conoce y que quieren ir a provocar el 29 de septiembre como ya están acostumbrados hacer, para luego ir de victimas,
Barcelona apoyando a  la @policia  y la @guardiacivil https://t.co/A1cPTNaLmi"
